order_id,customer_id,customer_type_DEBUG_ONLY,account_age_days,total_past_orders,historical_return_rate,historical_return_value_rate,days_since_last_return,order_value,item_category,quantity,is_multi_variant_order,discount_pct_applied,shipping_billing_mismatch,is_new_shipping_address,address_reuse_across_accounts,payment_method_type,is_new_payment_method,payment_method_reuse_across_accounts,orders_in_last_24h,orders_in_last_24h_same_address,is_abusive_return
ORD-D3827B3D,87f2fe6a,serial_returner,211,16,0.5602443889634215,0.5424399413487233,9,51.93,apparel,2,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-5891146F,49d81658,normal,1156,4,0.06989170722874376,0.06229250528537449,359,609.22,beauty,2,0,10,0,1,0,prepaid,0,0,0,0,0
ORD-CE830C33,de94ab8a,normal,474,6,0.12051854114330378,0.17334527275669495,288,601.2,apparel,5,0,20,0,0,0,COD,0,0,1,0,0
ORD-86408AA0,7839dfcc,normal,898,5,0.004231778144188355,0.029173331211729818,303,1391.74,apparel,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-751E32DA,c1975346,normal,228,5,0.26013344691652013,0.28095370814262316,151,751.08,apparel,3,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-E36DFAA6,243d5db2,normal,1647,1,0.01134407491318725,0.010874572478135293,98,192.86,electronics,2,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-5441ACAF,45482178,serial_returner,514,21,0.8256774045332793,0.823199052076564,6,1729.64,beauty,4,0,10,0,0,0,prepaid,1,1,0,0,1
ORD-5AE32027,ddb88ba7,bracketer,1440,9,0.09557160257761912,0.13654995131371106,90,1971.39,apparel,6,0,0,0,0,0,prepaid,0,0,1,0,0
ORD-37F1F774,86e44109,normal,1075,6,0.14627781147341185,0.19004428534438128,17,918.81,apparel,1,0,10,0,0,0,COD,0,0,0,0,0
ORD-8E886602,36b80e3a,normal,886,7,0.1275179465899194,0.14260370417723053,218,343.32,electronics,1,0,10,0,0,0,prepaid,0,1,1,0,0
ORD-E7183599,6983d29e,bracketer,74,8,0.04937761463270977,0.0033158007501106826,156,1621.82,apparel,9,1,10,1,0,0,COD,0,0,0,0,0
ORD-6637C935,7d750025,normal,846,4,0.031187765596133305,0.0,126,947.72,apparel,1,0,0,0,1,0,prepaid,0,0,0,0,0
ORD-3AB979DC,7e006e1d,normal,999,2,0.08297532465539574,0.13982352570714723,298,1022.5,apparel,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-293020FD,a3270c64,wardrober,121,6,0.18230577423864033,0.40843643739816016,182,13887.32,apparel,5,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-6090C7F1,e9ef1cc1,normal,1270,4,0.03731358481821092,0.12620208044577008,105,216.77,electronics,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-CB92FEE4,472b390f,normal,1592,5,0.05720392411537772,0.12988475672525346,296,139.45,apparel,4,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-9A95692D,e956b1c8,serial_returner,307,16,0.5441568006603953,0.4853351803474568,9,668.53,home,2,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-850CF884,1b8d92c5,normal,105,10,0.012099749507594277,0.07874040651512948,243,3497.15,apparel,4,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-A420E51B,214b5d08,normal,697,2,0.19749766535404045,0.14892733282840748,139,373.68,apparel,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-CCD8549F,595b4893,normal,1426,3,0.13450144271489614,0.1727275949246754,294,3537.01,apparel,3,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-41191AB1,6cd1c349,normal,90,8,0.00694942430249278,0.021984370975591902,317,2026.85,electronics,2,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-4E505C3F,dfe221c0,normal,1625,0,0.0,0.0194796741876968,-1,11548.92,beauty,5,0,10,0,0,0,prepaid,0,0,1,0,0
ORD-BC725948,cb366cc1,normal,214,4,0.05516307711431597,0.1436637276582206,36,1432.21,home,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-6FCCB1CA,8add0661,normal,1671,6,0.002453132360604638,0.0,332,629.87,apparel,5,0,10,0,1,0,prepaid,1,0,0,0,0
ORD-CBAD835E,39ceadd5,normal,780,8,0.019454139597227697,0.06071731251008636,54,319.19,home,3,0,0,0,0,0,COD,0,0,0,0,0
ORD-67D3AC0E,29a6b03f,normal,80,4,0.07063802366974782,0.012633510454598054,213,1895.14,apparel,3,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-613A146D,d1cf8c49,normal,1300,9,0.4009418318797912,0.3084422089372944,75,750.61,apparel,3,0,10,1,0,0,prepaid,0,0,0,0,0
ORD-FDBA16B0,82743bda,normal,708,5,0.018831634233966173,0.0,38,565.5,electronics,2,0,0,0,0,0,COD,0,0,0,0,0
ORD-61798F30,ce19b839,normal,969,6,0.14921636869553648,0.16581048804222967,231,655.23,electronics,5,0,10,0,0,0,COD,0,0,0,0,0
ORD-EDEBF8B0,2571d2d1,normal,422,3,0.08615281873337395,0.12150107520383417,89,565.52,electronics,1,0,10,0,0,0,COD,0,0,0,0,0
ORD-1C088807,5b58e4bb,normal,1149,5,0.3215959378865641,0.3838497188418589,135,501.98,electronics,4,0,10,0,1,0,prepaid,0,0,0,0,0
ORD-2F883834,734e9296,serial_returner,1509,22,0.8346269549152662,0.8951236905916284,4,574.48,home,3,0,0,0,0,0,COD,0,1,0,0,1
ORD-FEF9FF00,3046a6bd,wardrober,156,5,0.007381007533080378,0.16181766495249206,132,6138.33,apparel,1,0,0,1,0,0,COD,0,0,0,0,0
ORD-C8C7813E,ca22dea1,normal,60,9,0.12307578955406065,0.17098326583879303,272,629.73,grocery,2,0,10,0,0,0,prepaid,0,0,1,0,0
ORD-295FB232,20a12248,normal,1633,4,0.10334644025659753,0.032812383240463094,89,1416.72,electronics,4,0,0,0,0,0,COD,0,0,0,0,0
ORD-49F1A26C,b1863a87,normal,43,4,0.05118074739997288,0.12080483581705556,83,818.8,home,1,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-FBD11E92,1704b749,normal,1355,4,0.0652792109321849,0.03487012905748561,250,333.96,electronics,1,0,10,0,0,0,prepaid,1,0,0,0,0
ORD-F6ADF3DC,b0db8c8a,normal,1080,5,0.07093348469652896,0.061668798027394736,157,1897.47,grocery,3,0,0,0,0,1,prepaid,0,0,0,0,0
ORD-0CA7AEFF,ce17818c,normal,468,6,0.034962503730096954,0.0,52,1711.84,apparel,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-3D346E25,d52f2000,normal,684,9,0.02374021862421999,0.09449186543630111,92,795.85,apparel,1,0,0,0,0,0,COD,0,0,0,0,0
ORD-A7CA82EB,70da6e0f,normal,110,7,0.03441510656877981,0.0006456272130422117,162,2131.54,apparel,4,0,20,0,0,0,COD,1,0,1,0,0
ORD-810B5404,1447fe83,normal,1263,5,0.15773248763152795,0.2692366946653335,120,885.12,apparel,4,0,0,0,1,0,prepaid,0,0,0,0,0
ORD-1913374D,d4b9b7bd,normal,830,5,0.08355979373158898,0.1276674962299248,298,1189.77,apparel,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-6FECC35A,0137ce21,normal,1365,4,0.02521143783484602,0.04818333602749833,264,2566.66,electronics,3,0,0,0,0,0,prepaid,0,1,0,0,1
ORD-318C23D2,89a160f0,normal,977,6,0.043222504364586294,0.08811680769259006,240,753.19,beauty,3,0,0,0,0,0,COD,0,0,1,1,0
ORD-C6F0437B,a28e092d,normal,1535,4,0.14730425912606626,0.20247151339562985,357,5138.24,apparel,1,0,0,1,0,0,prepaid,0,0,1,0,0
ORD-B2F98827,41302bc8,normal,1041,2,0.0064462983312689555,0.0,228,510.7,beauty,3,1,10,1,1,0,prepaid,0,0,0,0,0
ORD-EDA1D467,d2c982ce,normal,364,3,0.002245574573048538,0.0,30,2416.89,apparel,3,1,10,1,0,0,COD,0,0,0,0,1
ORD-7F84A578,e9132549,normal,1672,8,0.27614569737945976,0.18997840721418027,298,1221.57,electronics,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-46D9A311,73f4c46c,normal,1383,3,0.03139015113899034,0.09277557711329612,75,1275.11,home,1,0,20,0,0,0,prepaid,0,0,1,0,0
ORD-3AB0656C,2a1eda7a,bracketer,320,7,0.07670402781965592,0.13539641683711506,294,2487.95,apparel,8,1,10,0,0,0,COD,0,0,0,0,0
ORD-7BE2BE2B,89a14068,normal,1108,4,0.39443876711978476,0.35765545858796916,238,2048.74,apparel,2,0,0,0,0,0,COD,0,0,0,0,0
ORD-E4F5B694,ac445eb1,normal,599,4,0.1417067888187823,0.09637157259234544,302,371.61,electronics,4,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-61088629,e0ff1777,normal,1047,8,0.09942915579206288,0.10881838671321271,69,638.13,apparel,3,0,10,0,0,0,prepaid,0,0,1,1,0
ORD-6B329693,3ba51e39,normal,1383,10,0.07153606317695564,0.03267454093193665,58,773.83,apparel,3,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-E34D1224,3b24bd1f,normal,496,10,0.14144720219949453,0.08802777920244251,10,982.66,apparel,5,1,10,0,1,0,prepaid,1,0,0,0,0
ORD-3E9994FA,6e3ce1bc,normal,1283,13,0.14274934644634618,0.14752304364201463,255,2202.34,apparel,3,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-82BFF6E6,73c70d44,normal,703,2,0.009731466235770793,0.0374980126857804,299,246.38,home,4,0,0,1,0,0,prepaid,0,0,0,0,0
ORD-F2FEE4E3,3ac95faa,ring_member,28,0,0.0,0.0,-1,1923.72,apparel,1,0,10,0,1,1,COD,1,1,0,0,0
ORD-654752CD,fa36203f,serial_returner,214,19,0.6500063174506612,0.6305769080108485,1,1508.17,electronics,5,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-E06D4C15,38d4ddf6,normal,810,7,0.08824534749715215,0.047280494376443535,303,2997.71,electronics,3,0,10,0,0,0,COD,0,0,0,0,0
ORD-AFFBDE1A,347c7cb7,serial_returner,1370,16,0.7506800181234681,0.662355563345501,9,336.77,apparel,4,1,0,0,0,0,COD,1,0,0,0,1
ORD-4E1805C9,1b86ccc8,normal,900,4,0.001260357815093149,0.021581612811976566,116,1171.5,apparel,3,0,10,0,0,1,prepaid,0,0,0,0,0
ORD-10EDBA7C,73f67a78,normal,604,2,0.012034778327898446,0.0070665964066640614,188,1457.11,electronics,3,0,0,0,0,0,prepaid,0,0,1,0,0
ORD-19620E31,2386f614,normal,1300,6,0.18623676420064333,0.1112696531148434,104,220.92,apparel,1,0,0,0,0,0,COD,0,0,0,0,0
ORD-FFEDE443,3872b7b0,normal,809,5,0.024265487873467773,0.01860743164606123,40,673.91,apparel,5,0,0,0,0,0,COD,0,0,0,0,0
ORD-2E81473B,f2b74598,normal,1444,6,0.003891876740314703,0.0,310,398.59,electronics,5,1,30,0,0,0,COD,0,0,0,0,0
ORD-E053792C,6a8abba0,normal,492,1,0.0017936181196390273,0.0066348429995650845,236,584.02,electronics,4,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-9A90539D,6c9d8c8a,normal,1568,5,0.09543384178210088,0.1147950103383684,172,3139.43,apparel,5,0,10,1,0,0,prepaid,0,0,0,0,0
ORD-74C843D5,523a098e,normal,1133,4,0.15262799163049715,0.11373335886756619,200,2843.14,home,2,0,10,1,0,0,prepaid,1,0,0,0,0
ORD-4EA44D9F,4e48cdda,normal,517,9,0.02891014759232191,0.04538625443389861,194,920.22,beauty,1,0,0,0,1,0,prepaid,0,0,0,0,0
ORD-F14BE7DF,610e5c3a,serial_returner,664,17,0.8473735331657074,0.7591649941398937,13,4944.39,apparel,3,1,20,0,0,0,prepaid,1,0,1,1,1
ORD-57A24DA8,ceaa49fc,normal,1313,10,0.06429298250529121,0.06610796795141148,245,870.04,apparel,5,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-C1CD3D40,c03afd63,normal,744,5,0.06132088548492999,0.08341059054320246,262,375.24,apparel,2,0,10,0,0,0,COD,0,0,0,0,0
ORD-12539FA4,1154d582,normal,1135,8,0.01437919181030585,0.0,315,2032.03,apparel,5,0,10,0,0,0,COD,0,0,0,0,0
ORD-B1CE6B06,ef80fe9c,normal,140,5,0.07872357457131206,0.11936881860532067,22,1687.32,electronics,3,0,0,0,0,0,COD,0,0,0,0,0
ORD-E1ADF762,18fe9aa9,normal,579,5,0.005085819231436864,0.0,218,952.34,apparel,5,0,30,0,0,0,prepaid,0,0,0,0,0
ORD-CC13704A,ab4b1c4e,normal,272,6,0.21206874587984897,0.16475407920569898,221,870.67,grocery,3,1,0,0,0,0,COD,0,0,0,0,0
ORD-5EC0A20E,b578b274,normal,1657,3,0.14280301946588297,0.12520196037117126,180,1016.17,apparel,4,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-442EBBA1,18c50a2f,normal,1792,1,0.14355447305009583,0.06370851289974572,183,1839.9,home,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-C6CEAE01,d568c34b,normal,1334,2,0.10571826314763365,0.16820399959860652,166,1855.58,home,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-7BFD6D0F,26d9c755,wardrober,26,8,0.14726274902999617,0.2896490091160483,126,8967.09,apparel,3,0,10,0,0,0,prepaid,1,0,0,0,0
ORD-344034D4,61ec051f,normal,444,3,0.04644485291672595,0.10053923473305404,34,854.42,electronics,1,1,10,0,0,0,COD,0,0,0,0,0
ORD-F4AA7EB3,a63fe8f3,normal,1192,5,0.033688967738757014,0.11971035255783866,125,918.76,apparel,4,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-E5CEA7FF,266e9ad0,normal,467,7,0.006211597119151931,0.04305302254975166,233,1095.9,apparel,1,0,0,1,0,0,COD,0,0,0,0,0
ORD-DCB60C52,b9a55dd4,normal,1664,5,0.0335299975969526,0.0,92,477.4,grocery,1,0,0,0,0,0,prepaid,1,0,1,0,0
ORD-B24294E9,e8a06b97,normal,447,4,0.1449529505090828,0.12699916344806902,178,375.26,apparel,4,1,0,1,1,0,prepaid,0,0,0,0,1
ORD-C6C318D3,49cd51ad,normal,641,10,0.21916862124717193,0.16694383338763075,349,3603.99,electronics,5,1,30,1,0,0,COD,0,0,0,0,0
ORD-0AD8DF59,8e45e315,normal,607,4,0.1343448399096161,0.1318113453571575,94,1078.36,beauty,4,0,10,0,0,0,COD,0,0,0,0,0
ORD-D2D20FF1,a79063c8,normal,364,3,0.17303699171356207,0.18927252258271401,131,459.69,apparel,2,0,0,0,0,0,prepaid,1,0,1,0,0
ORD-68D36CD1,67abde97,normal,1080,8,0.14303045987388874,0.1427568233009547,49,599.32,apparel,3,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-2800CB0A,4dba8fa3,normal,568,3,0.030599844817700228,0.04103894838248426,23,644.09,apparel,3,1,0,0,0,0,COD,1,0,0,0,0
ORD-09DD56EC,db1df2d9,normal,350,8,0.292641709870947,0.247358947984901,161,1841.15,apparel,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-42DD8C47,a2354c7e,normal,1106,6,0.07000144739370817,0.06513655110864042,259,4285.89,apparel,4,0,0,0,0,0,prepaid,0,0,1,0,0
ORD-67EE119D,21337567,normal,1557,4,0.13933105589518857,0.17027747004447788,275,726.65,apparel,3,0,20,0,1,1,prepaid,0,0,0,0,1
ORD-53D1B3FE,5d3d473e,normal,225,11,0.012906859635542582,0.010386190897964331,244,159.35,apparel,3,0,0,1,0,0,prepaid,0,0,0,0,0
ORD-2DDB59DD,b469e477,normal,1777,10,0.05940856275407146,0.0,164,1523.92,apparel,1,0,0,0,0,0,COD,0,0,0,0,0
ORD-C512F85D,661e43cc,normal,1262,3,0.0154364959256744,0.05015092720065711,199,251.36,electronics,4,0,10,0,0,0,prepaid,0,0,1,1,0
ORD-0280CA7B,545b7037,normal,1556,2,0.2937820905715146,0.3559150652441139,281,716.64,apparel,1,0,10,0,0,0,prepaid,0,0,1,0,0
ORD-882D66A2,91491cb3,normal,1775,9,0.007337535396234868,0.0,128,5049.24,apparel,2,0,10,0,1,0,prepaid,0,0,0,0,0
ORD-F457FE0F,ee918d13,normal,255,4,0.042241671002494846,0.17321708083652512,329,269.3,beauty,2,0,10,1,0,0,prepaid,0,0,1,1,0
ORD-959F1AA9,4441a571,normal,1590,5,0.25932181424408196,0.2780648749483329,360,568.11,electronics,2,1,10,0,0,0,COD,0,0,0,0,0
ORD-1772EDFB,9c17e274,normal,1345,5,0.1108594116470317,0.11499495828112823,4,361.62,beauty,5,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-CCC8D383,8f549469,ring_member,5,2,0.02845323199188685,0.031486295453589754,158,270.57,apparel,4,0,10,0,1,1,COD,0,1,2,2,1
ORD-61B7EB53,f698dcae,normal,189,6,0.14816360877498275,0.05764500247048361,123,609.26,electronics,5,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-9A3868CB,5dcbd1f2,normal,1356,4,0.1271338737009643,0.14090664986590618,171,838.35,beauty,2,0,10,0,0,0,COD,0,0,0,0,0
ORD-6471ACCD,570dc7f9,normal,418,5,0.1386188262569828,0.27797577446734173,265,3484.98,home,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-3835F4AE,55604f95,normal,259,5,0.025869810409599965,0.10187639629219272,324,652.91,beauty,3,0,20,0,1,0,prepaid,0,0,0,0,0
ORD-144AB0E0,b0e93313,normal,707,2,0.13483551467315696,0.05992045286719733,98,1815.11,apparel,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-C1A27964,8d3ad70d,normal,1603,7,0.1453948820405349,0.17845884854612737,240,6042.41,apparel,4,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-EB9A42EB,f2bd82d4,normal,1510,5,0.10793071765542572,0.11296422871881219,2,7887.1,apparel,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-E007DDA9,5189561e,normal,780,9,0.04715735224005647,0.09342096044035324,121,602.38,electronics,4,0,0,0,0,0,COD,0,0,0,0,0
ORD-F9258502,2c487338,normal,192,6,0.018969914149040045,0.01722818585857172,18,5286.78,grocery,1,0,0,0,0,0,prepaid,0,1,0,0,0
ORD-16D46CE1,a07d24fb,normal,1740,6,0.20818383892975495,0.20421580310147455,145,1931.98,electronics,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-ABC6FB4F,18596a1a,normal,315,2,0.17164163000872146,0.14271033815053058,338,3809.39,grocery,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-60B2333B,06b8b150,normal,323,2,0.062039807970158775,0.11481523667529467,258,367.55,beauty,4,1,0,0,0,0,prepaid,1,0,1,0,0
ORD-1DC52CAE,4afcc883,normal,1709,3,0.017078662980159417,0.0,238,758.74,beauty,1,0,10,1,0,0,prepaid,0,0,0,0,0
ORD-F4E5D121,7c2240d9,normal,1136,4,0.041385109139481145,0.0,259,1651.27,electronics,2,0,10,0,0,0,prepaid,1,0,0,0,0
ORD-AB92E19B,c862a815,normal,1311,8,0.030157473273320166,0.02972244956246654,169,246.68,apparel,2,0,10,0,0,0,prepaid,1,0,0,0,0
ORD-8F84C0D8,791b9d63,normal,1753,5,0.10172418163058033,0.17366358119732123,329,560.08,apparel,5,0,10,0,0,0,COD,1,0,1,1,0
ORD-F3160F3B,a07d24fb,normal,1740,6,0.20818383892975495,0.20421580310147455,145,319.14,electronics,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-A10478EA,fb033368,bracketer,1117,5,0.006732210297559271,0.012447484307239753,178,741.29,apparel,6,1,10,0,0,0,prepaid,0,0,0,0,1
ORD-A9E31B30,0d4a55d4,normal,525,5,0.09269065740223721,0.12576179571500698,252,866.32,electronics,5,0,20,0,1,0,prepaid,0,0,1,1,0
ORD-82CE201C,0879a3a4,normal,1299,5,0.013251102361853588,0.0,275,17920.71,apparel,5,0,10,0,0,0,COD,0,0,0,0,0
ORD-4C63A796,3714812a,normal,326,4,0.02075661591277128,0.017358897491650902,58,1430.04,home,3,1,0,0,0,0,COD,0,0,0,0,0
ORD-D4A974BB,97889ed0,normal,1199,3,0.15015523374620715,0.1459457557740163,331,257.66,apparel,3,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-7C7C5B59,9da1033a,normal,1572,8,0.0013682140367481258,0.04000861920437905,202,1286.97,apparel,4,0,10,0,0,0,COD,0,0,0,0,0
ORD-F944FC8B,4c188bd3,normal,1667,3,0.04807810228646047,0.023555572205606386,227,86.16,apparel,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-707831F6,4d9b439f,normal,783,6,0.0730191048986328,0.051959692582672704,70,2393.1,apparel,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-8592723D,94ff360a,normal,403,1,0.06339871718520626,0.009113403914359608,110,2577.82,home,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-E12C788D,b221139f,normal,1677,4,0.045207405405717875,0.05141371432313942,281,260.08,grocery,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-2809DAB4,9d08d977,normal,1546,6,0.0013735791827435785,0.0,125,1689.36,apparel,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-8D346FAE,815b7606,normal,105,6,0.03506484674345412,0.07935552234444887,225,832.36,apparel,1,0,20,1,0,0,prepaid,0,0,0,0,0
ORD-B87284F7,d7413a28,normal,461,2,0.15781626503553547,0.18617902511565745,269,498.39,electronics,4,0,0,0,1,0,prepaid,0,0,0,0,0
ORD-936C193C,8bcec966,normal,1456,4,0.030380725207905412,0.0,185,4749.53,electronics,2,0,0,0,1,0,prepaid,0,0,1,1,0
ORD-02C602C5,ea9e6295,normal,1018,6,0.09626289503426239,0.19282238741916166,320,672.07,apparel,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-8957EF4B,b86a18e0,wardrober,1114,1,0.027477790759195046,0.3038584569247531,128,7498.28,apparel,2,0,0,1,0,0,prepaid,0,0,0,0,0
ORD-FE075164,87921c19,normal,1195,8,0.16329968297979505,0.0906839267554043,6,775.23,electronics,3,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-2260B83F,8d72dc3b,normal,1607,9,0.0949854348763216,0.08717412169445217,148,4357.82,electronics,5,0,0,0,1,0,COD,0,0,0,0,0
ORD-8854A8E8,e75ad841,normal,351,5,0.2998350498649612,0.23393561245849426,209,843.29,grocery,4,0,20,0,0,1,COD,0,0,1,0,0
ORD-BC56E2A2,6064cc71,normal,627,6,0.0827106038289161,0.20907356456381634,214,567.14,electronics,2,0,30,0,1,0,COD,0,0,0,0,0
ORD-A8571309,243d5db2,normal,1647,1,0.01134407491318725,0.010874572478135293,98,1088.15,beauty,1,1,20,0,0,0,prepaid,0,0,0,0,0
ORD-0E8387B4,7f37a405,normal,107,4,0.05012647957006347,0.05476850151073061,265,300.15,grocery,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-714E9545,e1874cc9,normal,1694,6,0.11345898184094313,0.08526120136211629,52,7506.52,apparel,5,0,0,0,0,0,COD,1,0,0,0,0
ORD-3D6AB15C,0b0078da,normal,1090,2,0.08319879817351923,0.062397241430804246,233,4826.37,apparel,5,0,10,0,0,0,COD,0,0,0,0,0
ORD-FF9CC2AD,d125111d,normal,380,5,0.11333157335365887,0.14237627408341985,38,885.89,grocery,4,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-A6F8A4FC,e4af1119,normal,393,11,0.040670132588007855,0.04643853878989399,190,504.43,electronics,3,0,0,0,1,0,prepaid,1,0,0,0,0
ORD-A1D0873E,df91f5d0,normal,1190,9,0.0512769706452256,0.0,212,677.55,apparel,5,0,10,1,0,0,COD,0,0,0,0,0
ORD-F37B3CB3,7c1ac579,normal,709,6,0.04916251680570837,0.13683299743784771,179,353.5,apparel,5,1,0,0,0,0,prepaid,0,0,0,0,0
ORD-2A1EAAB7,57eb9ed5,normal,1500,1,0.21990976409610613,0.21933070843987382,131,598.49,apparel,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-2992D4A3,dc57aa57,normal,1535,8,0.006223857592213317,0.0,143,623.11,apparel,3,0,10,0,1,0,COD,0,0,0,0,0
ORD-05F64866,cad0eca1,normal,1555,3,0.11679732799526846,0.08484329230271959,360,328.33,electronics,1,0,10,0,0,0,prepaid,1,0,0,0,0
ORD-84C60538,58701e9f,normal,1796,2,0.15207832284852532,0.14658258833340101,77,3324.03,apparel,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-1DF21257,6583dd6f,normal,1569,7,0.01585578440528311,0.0,230,980.77,apparel,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-00BDB4C9,38e45c54,ring_member,15,0,0.0,0.08784097742676493,-1,1817.39,apparel,5,0,20,0,0,1,COD,1,1,3,1,1
ORD-6308BC12,82efaabe,normal,529,5,0.012853416762854257,0.14020373227932897,52,800.04,beauty,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-938CB103,6eb2094b,normal,514,3,0.382987475802554,0.3123609692527255,335,364.21,electronics,3,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-8949D819,cc9322ba,normal,177,3,0.019455225586368963,0.0,278,656.0,grocery,3,0,10,0,1,0,COD,0,0,2,0,0
ORD-D68ED7D4,93c4a9f6,normal,18,8,0.146734926733603,0.09390272898799623,297,585.67,apparel,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-2D9F5EAD,8c57b1ec,normal,750,5,0.08377829678579733,0.11014441847548095,313,2854.31,grocery,3,0,10,0,1,0,prepaid,0,0,0,0,0
ORD-A1E89166,09a2ae47,normal,1725,3,0.17801800702363849,0.14016269911821677,197,4083.44,electronics,3,0,10,0,0,0,COD,0,0,0,0,0
ORD-6BA5958F,648bcf9f,normal,886,1,0.11630464040451483,0.10688402077660555,288,305.33,apparel,1,0,0,0,0,0,COD,0,0,0,0,0
ORD-64B7C475,da931846,normal,151,3,0.058269032310374,0.0,311,950.25,apparel,1,0,10,0,0,0,COD,0,0,0,0,0
ORD-FB874393,06795535,ring_member,16,0,0.0,0.0,-1,1059.52,apparel,1,0,0,0,1,1,COD,0,1,0,0,1
ORD-133F90EF,9ea3238c,normal,1584,4,0.008497797818974497,0.0,185,631.64,apparel,2,0,0,1,0,0,COD,0,0,0,0,0
ORD-B1BB900C,c75413b0,normal,207,3,0.032420407611241056,0.0,307,746.0,apparel,3,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-E8981C99,e587db50,normal,829,8,0.12526429537476066,0.1602644918939254,260,1104.45,electronics,1,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-50A5E10A,77370873,normal,46,2,0.1760530727872278,0.1061689163590811,339,319.79,apparel,4,0,0,0,0,0,COD,0,0,0,0,0
ORD-55D3E480,6eba56a7,normal,271,9,0.015481905382777177,0.0,207,1283.04,electronics,5,0,0,0,0,0,COD,0,0,0,0,0
ORD-FFAF65C8,42472cc2,normal,271,8,0.14066835103431238,0.09375555171936298,158,1556.32,electronics,4,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-480CC568,99c2d85f,normal,940,1,0.007604172173043566,0.0,64,320.37,home,2,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-A856FFCD,85e04fbc,ring_member,8,0,0.0,0.10143895202902449,-1,4446.42,beauty,3,0,0,0,1,1,COD,1,0,2,2,1
ORD-DC9B0B11,3cc6c616,normal,1117,5,0.043870010778190666,0.06731766465314074,236,976.93,apparel,3,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-0CA9B18D,c198a158,normal,392,4,0.03541916429830252,0.0,358,4264.68,electronics,5,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-4742A6F8,9eaa8255,normal,1790,1,0.2014743327306933,0.16806034937043465,147,1301.17,apparel,2,0,10,0,0,0,prepaid,0,0,0,0,0
